,index,date,County,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
132,10647,375,Kings,41.0,21676.0,0.0,214.0,1966.0,283750,64.0,24733,19.0,21294.0,1.0,197.0,156444.0
133,10648,376,Kings,42.0,21718.0,1.0,215.0,841.0,284591,45.0,24778,79.0,21373.0,5.0,202.0,156444.0
134,10649,377,Kings,30.0,21748.0,2.0,217.0,495.0,285086,29.0,24807,89.0,21462.0,0.0,202.0,156444.0
135,10650,378,Kings,31.0,21779.0,0.0,217.0,344.0,285430,48.0,24855,51.0,21513.0,3.0,205.0,156444.0
136,10651,379,Kings,15.0,21794.0,2.0,219.0,190.0,285620,19.0,24874,25.0,21538.0,0.0,205.0,156444.0
137,10652,380,Kings,26.0,21820.0,1.0,220.0,1580.0,287200,24.0,24898,36.0,21574.0,0.0,205.0,156444.0
138,10653,381,Kings,45.0,21865.0,1.0,221.0,1418.0,288618,66.0,24964,9.0,21583.0,1.0,206.0,156444.0
139,10654,382,Kings,46.0,21911.0,2.0,223.0,1443.0,290061,68.0,25032,34.0,21617.0,5.0,211.0,156444.0
140,10655,383,Kings,37.0,21948.0,1.0,224.0,934.0,290995,46.0,25078,31.0,21648.0,0.0,211.0,156444.0
141,10656,384,Kings,21.0,21969.0,2.0,226.0,595.0,291590,32.0,25110,76.0,21724.0,0.0,211.0,156444.0
142,10657,385,Kings,14.0,21983.0,1.0,227.0,312.0,291902,17.0,25127,49.0,21773.0,1.0,212.0,156444.0
143,10658,386,Kings,18.0,22001.0,0.0,227.0,869.0,292771,17.0,25144,11.0,21784.0,1.0,213.0,156444.0
144,10659,387,Kings,34.0,22035.0,0.0,227.0,1592.0,294363,46.0,25190,17.0,21801.0,1.0,214.0,156444.0
145,10660,388,Kings,21.0,22056.0,2.0,229.0,1099.0,295462,43.0,25233,38.0,21839.0,2.0,216.0,156444.0
146,10661,389,Kings,15.0,22071.0,3.0,232.0,1098.0,296560,29.0,25262,32.0,21871.0,0.0,216.0,156444.0
147,10662,390,Kings,23.0,22094.0,1.0,233.0,871.0,297431,35.0,25297,29.0,21900.0,0.0,216.0,156444.0
148,10663,391,Kings,9.0,22103.0,0.0,233.0,473.0,297904,19.0,25316,17.0,21917.0,0.0,216.0,156444.0
149,10664,392,Kings,16.0,22119.0,1.0,234.0,307.0,298211,31.0,25347,38.0,21955.0,0.0,216.0,156444.0
150,10665,393,Kings,10.0,22129.0,0.0,234.0,907.0,299118,13.0,25360,12.0,21967.0,1.0,217.0,156444.0
151,10666,394,Kings,21.0,22150.0,0.0,234.0,1488.0,300606,25.0,25385,21.0,21988.0,0.0,217.0,156444.0
152,10667,395,Kings,17.0,22167.0,0.0,234.0,2272.0,302878,25.0,25410,11.0,21999.0,0.0,217.0,156444.0
153,10668,396,Kings,52.0,22219.0,1.0,235.0,874.0,303752,57.0,25467,10.0,22009.0,6.0,223.0,156444.0
154,10669,397,Kings,16.0,22235.0,0.0,235.0,760.0,304512,22.0,25489,16.0,22025.0,1.0,224.0,156444.0
155,10670,398,Kings,25.0,22260.0,0.0,235.0,385.0,304897,22.0,25511,38.0,22063.0,0.0,224.0,156444.0
156,10671,399,Kings,17.0,22277.0,2.0,237.0,250.0,305147,35.0,25546,31.0,22094.0,0.0,224.0,156444.0
157,10672,400,Kings,17.0,22294.0,0.0,237.0,914.0,306061,17.0,25563,9.0,22103.0,0.0,224.0,156444.0
158,10673,401,Kings,20.0,22314.0,0.0,237.0,1305.0,307366,28.0,25591,27.0,22130.0,2.0,226.0,156444.0
159,10674,402,Kings,21.0,22335.0,0.0,237.0,897.0,308263,25.0,25616,13.0,22143.0,0.0,226.0,156444.0
160,10675,403,Kings,25.0,22360.0,0.0,237.0,1018.0,309281,35.0,25651,23.0,22166.0,0.0,226.0,156444.0
161,10676,404,Kings,19.0,22379.0,0.0,237.0,696.0,309977,21.0,25672,17.0,22183.0,4.0,230.0,156444.0
162,10677,405,Kings,15.0,22394.0,0.0,237.0,392.0,310369,14.0,25686,50.0,22233.0,2.0,232.0,156444.0
163,10678,406,Kings,19.0,22413.0,1.0,238.0,284.0,310653,21.0,25707,32.0,22265.0,0.0,232.0,156444.0
164,10679,407,Kings,16.0,22429.0,0.0,238.0,157.0,310810,6.0,25713,27.0,22292.0,0.0,232.0,156444.0
165,10680,408,Kings,18.0,22447.0,1.0,239.0,1441.0,312251,30.0,25743,2.0,22294.0,1.0,233.0,156444.0
166,10681,409,Kings,17.0,22464.0,0.0,239.0,1180.0,313431,22.0,25765,26.0,22320.0,0.0,233.0,156444.0
167,10682,410,Kings,36.0,22500.0,0.0,239.0,1208.0,314639,56.0,25821,16.0,22336.0,0.0,233.0,156444.0
168,10683,411,Kings,16.0,22516.0,1.0,240.0,679.0,315318,20.0,25841,18.0,22354.0,2.0,235.0,156444.0
169,10684,412,Kings,7.0,22523.0,0.0,240.0,491.0,315809,9.0,25850,15.0,22369.0,0.0,235.0,156444.0
170,10685,413,Kings,9.0,22532.0,1.0,241.0,252.0,316061,15.0,25865,46.0,22415.0,1.0,236.0,156444.0
171,10686,414,Kings,5.0,22537.0,0.0,241.0,211.0,316272,12.0,25877,7.0,22422.0,0.0,236.0,156444.0
172,10687,415,Kings,17.0,22554.0,1.0,242.0,1474.0,317746,26.0,25903,11.0,22433.0,0.0,236.0,156444.0
173,10688,416,Kings,13.0,22567.0,1.0,243.0,2582.0,320328,25.0,25928,6.0,22439.0,1.0,237.0,156444.0
174,10689,417,Kings,11.0,22578.0,0.0,243.0,1077.0,321405,20.0,25948,17.0,22456.0,0.0,237.0,156444.0
175,10690,418,Kings,15.0,22593.0,0.0,243.0,732.0,322137,18.0,25966,16.0,22472.0,0.0,237.0,156444.0
176,10691,419,Kings,11.0,22604.0,0.0,243.0,486.0,322623,13.0,25979,21.0,22493.0,2.0,239.0,156444.0
177,10692,420,Kings,8.0,22612.0,0.0,243.0,206.0,322829,6.0,25985,9.0,22502.0,-1.0,238.0,156444.0
178,10693,421,Kings,3.0,22615.0,0.0,243.0,203.0,323032,8.0,25993,12.0,22514.0,0.0,238.0,156444.0
179,10694,422,Kings,4.0,22619.0,1.0,244.0,1660.0,324692,12.0,26005,8.0,22522.0,0.0,238.0,156444.0
180,10695,423,Kings,12.0,22631.0,0.0,244.0,1220.0,325912,19.0,26024,8.0,22530.0,0.0,238.0,156444.0
181,10696,424,Kings,4.0,22635.0,0.0,244.0,392.0,326304,7.0,26031,10.0,22540.0,1.0,239.0,156444.0
182,10697,425,Kings,3.0,22638.0,0.0,244.0,803.0,327107,10.0,26041,20.0,22560.0,0.0,239.0,156444.0
0,11157,243,Lake,6.0,603.0,0.0,10.0,167.0,19862,4.0,741,5.0,572.0,1.0,11.0,64871.0
1,11158,244,Lake,6.0,609.0,1.0,11.0,275.0,20137,7.0,748,7.0,579.0,-1.0,10.0,64871.0
2,11159,245,Lake,6.0,615.0,0.0,11.0,46.0,20183,2.0,750,9.0,588.0,0.0,10.0,64871.0
3,11160,246,Lake,10.0,625.0,0.0,11.0,32.0,20215,2.0,752,1.0,589.0,0.0,10.0,64871.0
4,11161,247,Lake,14.0,639.0,0.0,11.0,332.0,20547,32.0,784,3.0,592.0,0.0,10.0,64871.0
5,11162,248,Lake,4.0,643.0,0.0,11.0,222.0,20769,3.0,787,4.0,596.0,1.0,11.0,64871.0
6,11163,249,Lake,6.0,649.0,0.0,11.0,206.0,20975,3.0,790,3.0,599.0,0.0,11.0,64871.0
7,11164,250,Lake,1.0,650.0,1.0,12.0,202.0,21177,3.0,793,5.0,604.0,0.0,11.0,64871.0
8,11165,251,Lake,5.0,655.0,0.0,12.0,233.0,21410,8.0,801,6.0,610.0,0.0,11.0,64871.0
9,11166,252,Lake,10.0,665.0,1.0,13.0,40.0,21450,2.0,803,20.0,630.0,0.0,11.0,64871.0
10,11167,253,Lake,1.0,666.0,1.0,14.0,34.0,21484,3.0,806,1.0,631.0,1.0,12.0,64871.0
11,11168,254,Lake,13.0,679.0,0.0,14.0,207.0,21691,17.0,823,2.0,633.0,0.0,12.0,64871.0
12,11169,255,Lake,6.0,685.0,0.0,14.0,282.0,21973,10.0,833,6.0,639.0,0.0,12.0,64871.0
13,11170,256,Lake,3.0,688.0,0.0,14.0,160.0,22133,3.0,836,3.0,642.0,2.0,14.0,64871.0
14,11171,257,Lake,1.0,689.0,0.0,14.0,211.0,22344,2.0,838,0.0,642.0,0.0,14.0,64871.0
15,11172,258,Lake,2.0,691.0,0.0,14.0,186.0,22530,1.0,839,2.0,644.0,0.0,14.0,64871.0
16,11173,259,Lake,2.0,693.0,0.0,14.0,33.0,22563,5.0,844,19.0,663.0,1.0,15.0,64871.0
17,11174,260,Lake,3.0,696.0,0.0,14.0,60.0,22623,5.0,849,7.0,670.0,0.0,15.0,64871.0
18,11175,261,Lake,7.0,703.0,0.0,14.0,269.0,22892,10.0,859,3.0,673.0,0.0,15.0,64871.0
19,11176,262,Lake,3.0,706.0,0.0,14.0,202.0,23094,7.0,866,2.0,675.0,0.0,15.0,64871.0
20,11177,263,Lake,2.0,708.0,0.0,14.0,183.0,23277,3.0,869,1.0,676.0,0.0,15.0,64871.0
21,11178,264,Lake,1.0,709.0,0.0,14.0,230.0,23507,2.0,871,2.0,678.0,0.0,15.0,64871.0
22,11179,265,Lake,4.0,713.0,0.0,14.0,156.0,23663,2.0,873,11.0,689.0,0.0,15.0,64871.0
23,11180,266,Lake,2.0,715.0,1.0,15.0,45.0,23708,3.0,876,7.0,696.0,0.0,15.0,64871.0
24,11181,267,Lake,5.0,720.0,1.0,16.0,34.0,23742,1.0,877,-1.0,695.0,0.0,15.0,64871.0
25,11182,268,Lake,17.0,737.0,0.0,16.0,232.0,23974,21.0,898,2.0,697.0,0.0,15.0,64871.0
26,11183,269,Lake,2.0,739.0,1.0,17.0,243.0,24217,6.0,904,3.0,700.0,0.0,15.0,64871.0
27,11184,270,Lake,3.0,742.0,1.0,18.0,201.0,24418,1.0,905,0.0,700.0,0.0,15.0,64871.0
28,11185,271,Lake,3.0,745.0,0.0,18.0,207.0,24625,2.0,907,2.0,702.0,1.0,16.0,64871.0
29,11186,272,Lake,3.0,748.0,0.0,18.0,137.0,24762,7.0,914,18.0,720.0,0.0,16.0,64871.0
30,11187,273,Lake,0.0,748.0,0.0,18.0,34.0,24796,0.0,914,4.0,724.0,0.0,16.0,64871.0
31,11188,274,Lake,4.0,752.0,0.0,18.0,77.0,24873,2.0,916,3.0,727.0,1.0,17.0,64871.0
32,11189,275,Lake,6.0,758.0,0.0,18.0,192.0,25065,5.0,921,1.0,728.0,0.0,17.0,64871.0
33,11190,276,Lake,6.0,764.0,0.0,18.0,185.0,25250,6.0,927,4.0,732.0,-1.0,16.0,64871.0
34,11191,277,Lake,10.0,774.0,0.0,18.0,247.0,25497,6.0,933,3.0,735.0,0.0,16.0,64871.0
35,11192,278,Lake,7.0,781.0,0.0,18.0,181.0,25678,7.0,940,4.0,739.0,0.0,16.0,64871.0
36,11193,279,Lake,4.0,785.0,0.0,18.0,110.0,25788,2.0,942,2.0,741.0,0.0,16.0,64871.0
37,11194,280,Lake,1.0,786.0,0.0,18.0,39.0,25827,3.0,945,10.0,751.0,0.0,16.0,64871.0
38,11195,281,Lake,4.0,790.0,1.0,19.0,116.0,25943,4.0,949,3.0,754.0,0.0,16.0,64871.0
39,11196,282,Lake,8.0,798.0,0.0,19.0,272.0,26215,9.0,958,1.0,755.0,0.0,16.0,64871.0
40,11197,283,Lake,9.0,807.0,0.0,19.0,220.0,26435,3.0,961,7.0,762.0,0.0,16.0,64871.0
41,11198,284,Lake,10.0,817.0,1.0,20.0,187.0,26622,10.0,971,1.0,763.0,1.0,17.0,64871.0
42,11199,285,Lake,10.0,827.0,0.0,20.0,242.0,26864,9.0,980,1.0,764.0,0.0,17.0,64871.0
43,11200,286,Lake,9.0,836.0,1.0,21.0,131.0,26995,5.0,985,6.0,770.0,0.0,17.0,64871.0
44,11201,287,Lake,6.0,842.0,0.0,21.0,38.0,27033,1.0,986,3.0,773.0,0.0,17.0,64871.0
45,11202,288,Lake,9.0,851.0,1.0,22.0,177.0,27210,14.0,1000,4.0,777.0,0.0,17.0,64871.0
46,11203,289,Lake,9.0,860.0,0.0,22.0,323.0,27533,18.0,1018,7.0,784.0,1.0,18.0,64871.0
47,11204,290,Lake,12.0,872.0,0.0,22.0,245.0,27778,13.0,1031,8.0,792.0,0.0,18.0,64871.0
48,11205,291,Lake,20.0,892.0,0.0,22.0,265.0,28043,28.0,1059,10.0,802.0,0.0,18.0,64871.0
49,11206,292,Lake,13.0,905.0,0.0,22.0,344.0,28387,17.0,1076,7.0,809.0,0.0,18.0,64871.0
50,11207,293,Lake,14.0,919.0,0.0,22.0,275.0,28662,3.0,1079,11.0,820.0,0.0,18.0,64871.0
51,11208,294,Lake,9.0,928.0,0.0,22.0,38.0,28700,2.0,1081,12.0,832.0,0.0,18.0,64871.0
52,11209,295,Lake,13.0,941.0,0.0,22.0,85.0,28785,7.0,1088,2.0,834.0,0.0,18.0,64871.0
53,11210,296,Lake,22.0,963.0,0.0,22.0,339.0,29124,23.0,1111,6.0,840.0,0.0,18.0,64871.0
54,11211,297,Lake,23.0,986.0,1.0,23.0,436.0,29560,32.0,1143,32.0,872.0,0.0,18.0,64871.0
55,11212,298,Lake,16.0,1002.0,0.0,23.0,192.0,29752,16.0,1159,6.0,878.0,0.0,18.0,64871.0
56,11213,299,Lake,17.0,1019.0,0.0,23.0,46.0,29798,5.0,1164,12.0,890.0,0.0,18.0,64871.0
57,11214,300,Lake,13.0,1032.0,0.0,23.0,63.0,29861,4.0,1168,19.0,909.0,0.0,18.0,64871.0
58,11215,301,Lake,36.0,1068.0,0.0,23.0,229.0,30090,28.0,1196,11.0,920.0,0.0,18.0,64871.0
59,11216,302,Lake,15.0,1083.0,0.0,23.0,124.0,30214,12.0,1208,7.0,927.0,0.0,18.0,64871.0
60,11217,303,Lake,24.0,1107.0,0.0,23.0,406.0,30620,51.0,1259,12.0,939.0,0.0,18.0,64871.0
61,11218,304,Lake,31.0,1138.0,0.0,23.0,446.0,31066,37.0,1296,30.0,969.0,1.0,19.0,64871.0
62,11219,305,Lake,18.0,1156.0,0.0,23.0,298.0,31364,27.0,1323,2.0,971.0,1.0,20.0,64871.0
63,11220,306,Lake,29.0,1185.0,0.0,23.0,272.0,31636,28.0,1351,20.0,991.0,0.0,20.0,64871.0
64,11221,307,Lake,14.0,1199.0,0.0,23.0,210.0,31846,22.0,1373,27.0,1018.0,0.0,20.0,64871.0
65,11222,308,Lake,28.0,1227.0,0.0,23.0,79.0,31925,21.0,1394,51.0,1069.0,0.0,20.0,64871.0
66,11223,309,Lake,25.0,1252.0,0.0,23.0,166.0,32091,20.0,1414,6.0,1075.0,0.0,20.0,64871.0
67,11224,310,Lake,39.0,1291.0,0.0,23.0,464.0,32555,44.0,1458,15.0,1090.0,0.0,20.0,64871.0
68,11225,311,Lake,29.0,1320.0,1.0,24.0,419.0,32974,31.0,1489,37.0,1127.0,0.0,20.0,64871.0
69,11226,312,Lake,41.0,1361.0,0.0,24.0,526.0,33500,40.0,1529,31.0,1158.0,0.0,20.0,64871.0
70,11227,313,Lake,27.0,1388.0,0.0,24.0,530.0,34030,31.0,1560,9.0,1167.0,1.0,21.0,64871.0
71,11228,314,Lake,41.0,1429.0,0.0,24.0,177.0,34207,23.0,1583,38.0,1205.0,0.0,21.0,64871.0
72,11229,315,Lake,12.0,1441.0,0.0,24.0,41.0,34248,6.0,1589,27.0,1232.0,0.0,21.0,64871.0
73,11230,316,Lake,16.0,1457.0,0.0,24.0,182.0,34430,11.0,1600,39.0,1271.0,0.0,21.0,64871.0
74,11231,317,Lake,43.0,1500.0,1.0,25.0,426.0,34856,51.0,1651,30.0,1301.0,0.0,21.0,64871.0
75,11232,318,Lake,51.0,1551.0,0.0,25.0,582.0,35438,65.0,1716,40.0,1341.0,0.0,21.0,64871.0
76,11233,319,Lake,25.0,1576.0,0.0,25.0,448.0,35886,55.0,1771,22.0,1363.0,-1.0,20.0,64871.0
77,11234,320,Lake,40.0,1616.0,0.0,25.0,399.0,36285,51.0,1822,11.0,1374.0,0.0,20.0,64871.0
78,11235,321,Lake,25.0,1641.0,0.0,25.0,334.0,36619,25.0,1847,23.0,1397.0,0.0,20.0,64871.0
79,11236,322,Lake,11.0,1652.0,0.0,25.0,74.0,36693,11.0,1858,41.0,1438.0,0.0,20.0,64871.0
80,11237,323,Lake,34.0,1686.0,0.0,25.0,253.0,36946,40.0,1898,25.0,1463.0,0.0,20.0,64871.0
81,11238,324,Lake,46.0,1732.0,1.0,26.0,627.0,37573,63.0,1961,75.0,1538.0,0.0,20.0,64871.0
82,11239,325,Lake,54.0,1786.0,1.0,27.0,525.0,38098,71.0,2032,31.0,1569.0,0.0,20.0,64871.0
83,11240,326,Lake,24.0,1810.0,1.0,28.0,335.0,38433,32.0,2064,26.0,1595.0,0.0,20.0,64871.0
84,11241,327,Lake,14.0,1824.0,0.0,28.0,67.0,38500,14.0,2078,34.0,1629.0,0.0,20.0,64871.0
85,11242,328,Lake,15.0,1839.0,0.0,28.0,39.0,38539,5.0,2083,40.0,1669.0,0.0,20.0,64871.0
86,11243,329,Lake,20.0,1859.0,1.0,29.0,91.0,38630,11.0,2094,41.0,1710.0,2.0,22.0,64871.0
87,11244,330,Lake,43.0,1902.0,0.0,29.0,246.0,38876,38.0,2132,59.0,1769.0,0.0,22.0,64871.0
88,11245,331,Lake,54.0,1956.0,0.0,29.0,484.0,39360,45.0,2177,16.0,1785.0,0.0,22.0,64871.0
89,11246,332,Lake,42.0,1998.0,0.0,29.0,486.0,39846,57.0,2234,20.0,1805.0,0.0,22.0,64871.0
90,11247,333,Lake,32.0,2030.0,1.0,30.0,375.0,40221,63.0,2297,-74.0,1731.0,1.0,23.0,64871.0
91,11248,334,Lake,23.0,2053.0,1.0,31.0,141.0,40362,24.0,2321,117.0,1848.0,0.0,23.0,64871.0
92,11249,335,Lake,12.0,2065.0,0.0,31.0,38.0,40400,10.0,2331,40.0,1888.0,1.0,24.0,64871.0
93,11250,336,Lake,30.0,2095.0,1.0,32.0,113.0,40513,20.0,2351,37.0,1925.0,0.0,24.0,64871.0
94,11251,337,Lake,36.0,2131.0,1.0,33.0,217.0,40730,44.0,2395,51.0,1976.0,0.0,24.0,64871.0
95,11252,338,Lake,53.0,2184.0,0.0,33.0,549.0,41279,66.0,2461,8.0,1984.0,1.0,25.0,64871.0
96,11253,339,Lake,42.0,2226.0,0.0,33.0,519.0,41798,43.0,2504,31.0,2015.0,0.0,25.0,64871.0
97,11254,340,Lake,48.0,2274.0,1.0,34.0,356.0,42154,52.0,2556,18.0,2033.0,1.0,26.0,64871.0
98,11255,341,Lake,38.0,2312.0,0.0,34.0,449.0,42603,40.0,2596,21.0,2054.0,0.0,26.0,64871.0
99,11256,342,Lake,55.0,2367.0,2.0,36.0,430.0,43033,71.0,2667,44.0,2098.0,0.0,26.0,64871.0
100,11257,343,Lake,27.0,2394.0,1.0,37.0,137.0,43170,30.0,2697,46.0,2144.0,0.0,26.0,64871.0
101,11258,344,Lake,34.0,2428.0,1.0,38.0,83.0,43253,9.0,2706,30.0,2174.0,0.0,26.0,64871.0
102,11259,345,Lake,51.0,2479.0,3.0,41.0,639.0,43892,74.0,2780,31.0,2205.0,0.0,26.0,64871.0
103,11260,346,Lake,50.0,2529.0,1.0,42.0,571.0,44463,66.0,2846,55.0,2260.0,1.0,27.0,64871.0
104,11261,347,Lake,48.0,2577.0,0.0,42.0,448.0,44911,59.0,2905,45.0,2305.0,0.0,27.0,64871.0
105,11262,348,Lake,45.0,2622.0,0.0,42.0,491.0,45402,63.0,2968,73.0,2378.0,0.0,27.0,64871.0
106,11263,349,Lake,42.0,2664.0,1.0,43.0,385.0,45787,48.0,3016,56.0,2434.0,1.0,28.0,64871.0
107,11264,350,Lake,28.0,2692.0,0.0,43.0,170.0,45957,28.0,3044,70.0,2504.0,2.0,30.0,64871.0
108,11265,351,Lake,9.0,2701.0,1.0,44.0,79.0,46036,5.0,3049,68.0,2572.0,0.0,30.0,64871.0
109,11266,352,Lake,18.0,2719.0,1.0,45.0,395.0,46431,20.0,3069,19.0,2591.0,0.0,30.0,64871.0
110,11267,353,Lake,18.0,2737.0,0.0,45.0,458.0,46889,32.0,3101,34.0,2625.0,1.0,31.0,64871.0
111,11268,354,Lake,14.0,2751.0,0.0,45.0,283.0,47172,20.0,3121,21.0,2646.0,0.0,31.0,64871.0
112,11269,355,Lake,23.0,2774.0,0.0,45.0,366.0,47538,30.0,3151,23.0,2669.0,1.0,32.0,64871.0
113,11270,356,Lake,16.0,2790.0,0.0,45.0,389.0,47927,21.0,3172,12.0,2681.0,0.0,32.0,64871.0
114,11271,357,Lake,12.0,2802.0,2.0,47.0,99.0,48026,13.0,3185,-8.0,2673.0,0.0,32.0,64871.0
115,11272,358,Lake,8.0,2810.0,0.0,47.0,81.0,48107,6.0,3191,51.0,2724.0,0.0,32.0,64871.0
116,11273,359,Lake,18.0,2828.0,0.0,47.0,401.0,48508,25.0,3216,5.0,2729.0,0.0,32.0,64871.0
117,11274,360,Lake,19.0,2847.0,0.0,47.0,427.0,48935,28.0,3244,19.0,2748.0,0.0,32.0,64871.0
118,11275,361,Lake,9.0,2856.0,1.0,48.0,200.0,49135,14.0,3258,2.0,2750.0,0.0,32.0,64871.0
119,11276,362,Lake,20.0,2876.0,0.0,48.0,230.0,49365,19.0,3277,22.0,2772.0,0.0,32.0,64871.0
120,11277,363,Lake,15.0,2891.0,0.0,48.0,322.0,49687,19.0,3296,20.0,2792.0,0.0,32.0,64871.0
121,11278,364,Lake,9.0,2900.0,0.0,48.0,128.0,49815,12.0,3308,17.0,2809.0,1.0,33.0,64871.0
122,11279,365,Lake,6.0,2906.0,1.0,49.0,67.0,49882,9.0,3317,17.0,2826.0,0.0,33.0,64871.0
123,11280,366,Lake,21.0,2927.0,0.0,49.0,412.0,50294,19.0,3336,17.0,2843.0,0.0,33.0,64871.0
124,11281,367,Lake,16.0,2943.0,0.0,49.0,368.0,50662,26.0,3362,14.0,2857.0,0.0,33.0,64871.0
125,11282,368,Lake,20.0,2963.0,0.0,49.0,218.0,50880,13.0,3375,12.0,2869.0,0.0,33.0,64871.0
126,11283,369,Lake,17.0,2980.0,1.0,50.0,312.0,51192,18.0,3393,13.0,2882.0,1.0,34.0,64871.0
127,11284,370,Lake,12.0,2992.0,0.0,50.0,335.0,51527,29.0,3422,24.0,2906.0,-1.0,33.0,64871.0
128,11285,371,Lake,12.0,3004.0,0.0,50.0,82.0,51609,6.0,3428,14.0,2920.0,1.0,34.0,64871.0
129,11286,372,Lake,5.0,3009.0,0.0,50.0,51.0,51660,2.0,3430,20.0,2940.0,2.0,36.0,64871.0
130,11287,373,Lake,16.0,3025.0,0.0,50.0,495.0,52155,18.0,3448,9.0,2949.0,0.0,36.0,64871.0
131,11288,374,Lake,19.0,3044.0,0.0,50.0,370.0,52525,35.0,3483,6.0,2955.0,0.0,36.0,64871.0
132,11289,375,Lake,11.0,3055.0,0.0,50.0,210.0,52735,10.0,3493,20.0,2975.0,0.0,36.0,64871.0
133,11290,376,Lake,13.0,3068.0,0.0,50.0,377.0,53112,21.0,3514,27.0,3002.0,0.0,36.0,64871.0
134,11291,377,Lake,10.0,3078.0,0.0,50.0,240.0,53352,12.0,3526,10.0,3012.0,0.0,36.0,64871.0
135,11292,378,Lake,4.0,3082.0,0.0,50.0,60.0,53412,9.0,3535,13.0,3025.0,1.0,37.0,64871.0
136,11293,379,Lake,6.0,3088.0,1.0,51.0,43.0,53455,4.0,3539,5.0,3030.0,1.0,38.0,64871.0
137,11294,380,Lake,9.0,3097.0,2.0,53.0,355.0,53810,13.0,3552,0.0,3030.0,0.0,38.0,64871.0
138,11295,381,Lake,14.0,3111.0,0.0,53.0,298.0,54108,14.0,3566,11.0,3041.0,0.0,38.0,64871.0
139,11296,382,Lake,9.0,3120.0,0.0,53.0,276.0,54384,12.0,3578,16.0,3057.0,0.0,38.0,64871.0
140,11297,383,Lake,11.0,3131.0,0.0,53.0,223.0,54607,17.0,3595,9.0,3066.0,2.0,40.0,64871.0
141,11298,384,Lake,8.0,3139.0,0.0,53.0,264.0,54871,12.0,3607,12.0,3078.0,0.0,40.0,64871.0
142,11299,385,Lake,6.0,3145.0,0.0,53.0,84.0,54955,4.0,3611,11.0,3089.0,0.0,40.0,64871.0
143,11300,386,Lake,7.0,3152.0,0.0,53.0,49.0,55004,14.0,3625,11.0,3100.0,0.0,40.0,64871.0
144,11301,387,Lake,8.0,3160.0,1.0,54.0,346.0,55350,18.0,3643,7.0,3107.0,0.0,40.0,64871.0
145,11302,388,Lake,6.0,3166.0,0.0,54.0,300.0,55650,14.0,3657,14.0,3121.0,0.0,40.0,64871.0
146,11303,389,Lake,8.0,3174.0,0.0,54.0,192.0,55842,15.0,3672,13.0,3134.0,0.0,40.0,64871.0
147,11304,390,Lake,7.0,3181.0,0.0,54.0,171.0,56013,10.0,3682,7.0,3141.0,0.0,40.0,64871.0
148,11305,391,Lake,9.0,3190.0,0.0,54.0,214.0,56227,12.0,3694,12.0,3153.0,0.0,40.0,64871.0
149,11306,392,Lake,5.0,3195.0,1.0,55.0,70.0,56297,4.0,3698,3.0,3156.0,0.0,40.0,64871.0
150,11307,393,Lake,3.0,3198.0,0.0,55.0,67.0,56364,5.0,3703,8.0,3164.0,0.0,40.0,64871.0
151,11308,394,Lake,5.0,3203.0,0.0,55.0,361.0,56725,3.0,3706,0.0,3164.0,0.0,40.0,64871.0
152,11309,395,Lake,5.0,3208.0,0.0,55.0,287.0,57012,3.0,3709,5.0,3169.0,0.0,40.0,64871.0
153,11310,396,Lake,6.0,3214.0,0.0,55.0,158.0,57170,3.0,3712,6.0,3175.0,0.0,40.0,64871.0
154,11311,397,Lake,7.0,3221.0,0.0,55.0,156.0,57326,12.0,3724,6.0,3181.0,2.0,42.0,64871.0
155,11312,398,Lake,8.0,3229.0,0.0,55.0,228.0,57554,10.0,3734,4.0,3185.0,0.0,42.0,64871.0
156,11313,399,Lake,2.0,3231.0,0.0,55.0,74.0,57628,3.0,3737,4.0,3189.0,0.0,42.0,64871.0
157,11314,400,Lake,2.0,3233.0,0.0,55.0,42.0,57670,1.0,3738,3.0,3192.0,0.0,42.0,64871.0
158,11315,401,Lake,6.0,3239.0,0.0,55.0,269.0,57939,8.0,3746,3.0,3195.0,0.0,42.0,64871.0
159,11316,402,Lake,12.0,3251.0,0.0,55.0,325.0,58264,15.0,3761,7.0,3202.0,0.0,42.0,64871.0
160,11317,403,Lake,6.0,3257.0,0.0,55.0,187.0,58451,9.0,3770,5.0,3207.0,0.0,42.0,64871.0
161,11318,404,Lake,10.0,3267.0,0.0,55.0,167.0,58618,6.0,3776,7.0,3214.0,0.0,42.0,64871.0
162,11319,405,Lake,4.0,3271.0,0.0,55.0,173.0,58791,9.0,3785,12.0,3226.0,1.0,43.0,64871.0
163,11320,406,Lake,6.0,3277.0,0.0,55.0,55.0,58846,7.0,3792,8.0,3234.0,0.0,43.0,64871.0
164,11321,407,Lake,7.0,3284.0,0.0,55.0,38.0,58884,3.0,3795,3.0,3237.0,0.0,43.0,64871.0
165,11322,408,Lake,5.0,3289.0,0.0,55.0,418.0,59302,5.0,3800,0.0,3237.0,0.0,43.0,64871.0
166,11323,409,Lake,12.0,3301.0,0.0,55.0,216.0,59518,10.0,3810,9.0,3246.0,0.0,43.0,64871.0
167,11324,410,Lake,8.0,3309.0,1.0,56.0,189.0,59707,12.0,3822,5.0,3251.0,0.0,43.0,64871.0
