date,County,area_type,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
291,Ventura,County,273,18443,2,185,6320,444489,289,21423,372,17169,0,173,852747
292,Ventura,County,325,18768,2,187,7225,451714,387,21810,131,17300,1,174,852747
293,Ventura,County,353,19121,2,189,7438,459152,442,22252,441,17741,1,175,852747
294,Ventura,County,167,19288,1,190,2942,462094,170,22422,299,18040,2,177,852747
295,Ventura,County,163,19451,1,191,2534,464628,186,22608,65,18105,2,179,852747
296,Ventura,County,361,19812,3,194,7820,472448,440,23048,375,18480,0,179,852747
297,Ventura,County,375,20187,2,196,7803,480251,478,23526,157,18637,0,179,852747
298,Ventura,County,381,20568,0,196,5847,486098,429,23955,277,18914,0,179,852747
299,Ventura,County,93,20661,2,198,363,486461,26,23981,144,19058,0,179,852747
300,Ventura,County,496,21157,0,198,5495,491956,650,24631,321,19379,0,179,852747
301,Ventura,County,322,21479,1,199,3215,495171,344,24975,131,19510,0,179,852747
302,Ventura,County,298,21777,3,202,2869,498040,319,25294,442,19952,0,179,852747
303,Ventura,County,684,22461,1,203,8307,506347,905,26199,356,20308,1,180,852747
304,Ventura,County,759,23220,1,204,8590,514937,930,27129,296,20604,6,186,852747
305,Ventura,County,613,23833,3,207,7721,522658,751,27880,604,21208,0,186,852747
306,Ventura,County,408,24241,1,208,6159,528817,484,28364,347,21555,1,187,852747
307,Ventura,County,703,24944,0,208,8476,537293,937,29301,469,22024,2,189,852747
308,Ventura,County,376,25320,1,209,3412,540705,424,29725,686,22710,2,191,852747
309,Ventura,County,368,25688,2,211,3333,544038,399,30124,325,23035,0,191,852747
310,Ventura,County,543,26231,0,211,5695,549733,612,30736,319,23354,0,191,852747
311,Ventura,County,584,26815,2,213,5578,555311,633,31369,311,23665,4,195,852747
312,Ventura,County,662,27477,3,216,6543,561854,817,32186,165,23830,6,201,852747
313,Ventura,County,860,28337,4,220,8292,570146,1030,33216,245,24075,1,202,852747
314,Ventura,County,852,29189,4,224,7179,577325,1013,34229,924,24999,0,202,852747
315,Ventura,County,605,29794,4,228,4459,581784,679,34908,956,25955,0,202,852747
316,Ventura,County,444,30238,1,229,3524,585308,507,35415,633,26588,0,202,852747
317,Ventura,County,999,31237,3,232,8629,593937,1193,36608,848,27436,0,202,852747
318,Ventura,County,920,32157,4,236,8223,602160,1107,37715,500,27936,-1,201,852747
319,Ventura,County,621,32778,7,243,6763,608923,693,38408,630,28566,2,203,852747
320,Ventura,County,772,33550,6,249,8125,617048,908,39316,838,29404,5,208,852747
321,Ventura,County,608,34158,8,257,6411,623459,655,39971,503,29907,1,209,852747
322,Ventura,County,501,34659,6,263,4402,627861,565,40536,936,30843,0,209,852747
323,Ventura,County,280,34939,2,265,2328,630189,241,40777,492,31335,1,210,852747
324,Ventura,County,703,35642,10,275,6989,637178,706,41483,424,31759,2,212,852747
325,Ventura,County,1081,36723,14,289,9218,646396,1287,42770,729,32488,1,213,852747
326,Ventura,County,761,37484,10,299,7852,654248,879,43649,889,33377,3,216,852747
327,Ventura,County,389,37873,7,306,2582,656830,290,43939,1023,34400,8,224,852747
328,Ventura,County,278,38151,10,316,653,657483,125,44064,1114,35514,6,230,852747
329,Ventura,County,1154,39305,10,326,6434,663917,1323,45387,550,36064,0,230,852747
330,Ventura,County,961,40266,6,332,5320,669237,1068,46455,597,36661,0,230,852747
331,Ventura,County,1060,41326,11,343,7245,676482,1033,47488,490,37151,0,230,852747
332,Ventura,County,1667,42993,7,350,11180,687662,1993,49481,1518,38669,5,235,852747
333,Ventura,County,1253,44246,11,361,9708,697370,1440,50921,370,39039,16,251,852747
334,Ventura,County,1287,45533,12,373,8868,706238,1504,52425,1815,40854,0,251,852747
335,Ventura,County,507,46040,7,380,962,707200,199,52624,1172,42026,2,253,852747
336,Ventura,County,1493,47533,12,392,8073,715273,1684,54308,1371,43397,1,254,852747
337,Ventura,County,1151,48684,14,406,6671,721944,1295,55603,351,43748,0,254,852747
338,Ventura,County,1824,50508,12,418,12845,734789,2145,57748,1266,45014,1,255,852747
339,Ventura,County,1501,52009,20,438,12826,747615,1831,59579,1442,46456,9,264,852747
340,Ventura,County,1247,53256,12,450,11250,758865,1505,61084,972,47428,16,280,852747
341,Ventura,County,1244,54500,21,471,11593,770458,1551,62635,1655,49083,8,288,852747
342,Ventura,County,1160,55660,19,490,10885,781343,1510,64145,1470,50553,6,294,852747
343,Ventura,County,864,56524,20,510,6178,787521,990,65135,1435,51988,12,306,852747
344,Ventura,County,827,57351,12,522,6418,793939,1011,66146,1107,53095,13,319,852747
345,Ventura,County,1267,58618,9,531,13483,807422,1595,67741,1107,54202,1,320,852747
346,Ventura,County,1135,59753,16,547,11635,819057,1510,69251,1140,55342,4,324,852747
347,Ventura,County,972,60725,7,554,11763,830820,1187,70438,1111,56453,14,338,852747
348,Ventura,County,1013,61738,19,573,11935,842755,1355,71793,1488,57941,9,347,852747
349,Ventura,County,872,62610,14,587,9563,852318,1151,72944,1120,59061,6,353,852747
350,Ventura,County,744,63354,12,599,5653,857971,894,73838,1307,60368,16,369,852747
351,Ventura,County,552,63906,19,618,5180,863151,663,74501,889,61257,7,376,852747
352,Ventura,County,843,64749,10,628,9677,872828,1124,75625,602,61859,3,379,852747
353,Ventura,County,429,65178,7,635,5847,878675,377,76002,797,62656,4,383,852747
354,Ventura,County,677,65855,18,653,7823,886498,729,76731,757,63413,12,395,852747
355,Ventura,County,956,66811,5,658,13307,899805,1417,78148,582,63995,25,420,852747
356,Ventura,County,692,67503,13,671,9096,908901,998,79146,409,64404,6,426,852747
357,Ventura,County,506,68009,7,678,4252,913153,632,79778,1177,65581,12,438,852747
358,Ventura,County,446,68455,4,682,4334,917487,562,80340,766,66347,1,439,852747
359,Ventura,County,716,69171,10,692,8902,926389,852,81192,563,66910,0,439,852747
360,Ventura,County,643,69814,12,704,8889,935278,909,82101,616,67526,9,448,852747
361,Ventura,County,531,70345,13,717,8192,943470,768,82869,765,68291,20,468,852747
362,Ventura,County,473,70818,10,727,5884,949354,573,83442,605,68896,7,475,852747
363,Ventura,County,510,71328,8,735,7845,957199,788,84230,615,69511,9,484,852747
364,Ventura,County,424,71752,11,746,4717,961916,618,84848,420,69931,9,493,852747
365,Ventura,County,311,72063,10,756,3266,965182,362,85210,704,70635,9,502,852747
366,Ventura,County,595,72658,11,767,9965,975147,789,85999,469,71104,0,502,852747
367,Ventura,County,407,73065,11,778,7785,982932,566,86565,453,71557,12,514,852747
368,Ventura,County,418,73483,5,783,8150,991082,645,87210,567,72124,12,526,852747
369,Ventura,County,336,73819,9,792,7334,998416,488,87698,471,72595,11,537,852747
370,Ventura,County,332,74151,5,797,6728,1005144,502,88200,358,72953,9,546,852747
371,Ventura,County,245,74396,9,806,3631,1008775,338,88538,478,73431,6,552,852747
372,Ventura,County,180,74576,7,813,2905,1011680,236,88774,328,73759,9,561,852747
373,Ventura,County,308,74884,10,823,8728,1020408,461,89235,309,74068,4,565,852747
374,Ventura,County,257,75141,11,834,7208,1027616,354,89589,265,74333,2,567,852747
375,Ventura,County,250,75391,8,842,6715,1034331,360,89949,318,74651,13,580,852747
376,Ventura,County,226,75617,8,850,6979,1041310,362,90311,308,74959,10,590,852747
377,Ventura,County,201,75818,12,862,5464,1046774,305,90616,251,75210,15,605,852747
378,Ventura,County,167,75985,6,868,2870,1049644,236,90852,271,75481,13,618,852747
379,Ventura,County,137,76122,4,872,2066,1051710,162,91014,261,75742,11,629,852747
380,Ventura,County,175,76297,5,877,5966,1057676,290,91304,147,75889,0,629,852747
381,Ventura,County,156,76453,9,886,6705,1064381,235,91539,154,76043,2,631,852747
382,Ventura,County,145,76598,5,891,6193,1070574,257,91796,191,76234,15,646,852747
383,Ventura,County,125,76723,6,897,6373,1076947,219,92015,208,76442,13,659,852747
384,Ventura,County,131,76854,11,908,4795,1081742,169,92184,140,76582,8,667,852747
385,Ventura,County,80,76934,8,916,2621,1084363,140,92324,175,76757,4,671,852747
386,Ventura,County,96,77030,8,924,1933,1086296,116,92440,105,76862,6,677,852747
387,Ventura,County,148,77178,7,931,7088,1093384,196,92636,85,76947,0,677,852747
388,Ventura,County,127,77305,3,934,6656,1100040,200,92836,146,77093,12,689,852747
