County,date,total_doses,cumulative_total_doses
Imperial,8/15/2020,0,0
Imperial,8/16/2020,0,0
Imperial,8/17/2020,0,0
Imperial,8/18/2020,0,0
Imperial,8/19/2020,0,0
Imperial,8/20/2020,0,0
Imperial,8/21/2020,0,0
Imperial,8/22/2020,0,0
Imperial,8/23/2020,0,0
Imperial,8/24/2020,0,0
Imperial,8/25/2020,0,0
Imperial,8/26/2020,0,0
Imperial,8/27/2020,0,0
Imperial,8/28/2020,0,0
Imperial,8/29/2020,0,0
Imperial,8/30/2020,0,0
Imperial,8/31/2020,0,0
Imperial,9/1/2020,1,1
Imperial,9/2/2020,0,1
Imperial,9/3/2020,0,1
Imperial,9/4/2020,0,1
Imperial,9/5/2020,0,1
Imperial,9/6/2020,0,1
Imperial,9/7/2020,0,1
Imperial,9/8/2020,0,1
Imperial,9/9/2020,0,1
Imperial,9/10/2020,0,1
Imperial,9/11/2020,0,1
Imperial,9/12/2020,0,1
Imperial,9/13/2020,0,1
Imperial,9/14/2020,0,1
Imperial,9/15/2020,0,1
Imperial,9/16/2020,0,1
Imperial,9/17/2020,0,1
Imperial,9/18/2020,0,1
Imperial,9/19/2020,0,1
Imperial,9/20/2020,0,1
Imperial,9/21/2020,1,2
Imperial,9/22/2020,0,2
Imperial,9/23/2020,0,2
Imperial,9/24/2020,0,2
Imperial,9/25/2020,0,2
Imperial,9/26/2020,0,2
Imperial,9/27/2020,0,2
Imperial,9/28/2020,0,2
Imperial,9/29/2020,0,2
Imperial,9/30/2020,0,2
Imperial,10/1/2020,0,2
Imperial,10/2/2020,0,2
Imperial,10/3/2020,0,2
Imperial,10/4/2020,0,2
Imperial,10/5/2020,0,2
Imperial,10/6/2020,0,2
Imperial,10/7/2020,0,2
Imperial,10/8/2020,0,2
Imperial,10/9/2020,0,2
Imperial,10/10/2020,0,2
Imperial,10/11/2020,0,2
Imperial,10/12/2020,0,2
Imperial,10/13/2020,0,2
Imperial,10/14/2020,0,2
Imperial,10/15/2020,0,2
Imperial,10/16/2020,0,2
Imperial,10/17/2020,0,2
Imperial,10/18/2020,0,2
Imperial,10/19/2020,0,2
Imperial,10/20/2020,0,2
Imperial,10/21/2020,0,2
Imperial,10/22/2020,0,2
Imperial,10/23/2020,0,2
Imperial,10/24/2020,0,2
Imperial,10/25/2020,0,2
Imperial,10/26/2020,0,2
Imperial,10/27/2020,0,2
Imperial,10/28/2020,0,2
Imperial,10/29/2020,0,2
Imperial,10/30/2020,0,2
Imperial,10/31/2020,0,2
Imperial,11/1/2020,0,2
Imperial,11/2/2020,0,2
Imperial,11/3/2020,0,2
Imperial,11/4/2020,0,2
Imperial,11/5/2020,0,2
Imperial,11/6/2020,0,2
Imperial,11/7/2020,0,2
Imperial,11/8/2020,0,2
Imperial,11/9/2020,0,2
Imperial,11/10/2020,0,2
Imperial,11/11/2020,0,2
Imperial,11/12/2020,0,2
Imperial,11/13/2020,0,2
Imperial,11/14/2020,0,2
Imperial,11/15/2020,0,2
Imperial,11/16/2020,0,2
Imperial,11/17/2020,0,2
Imperial,11/18/2020,0,2
Imperial,11/19/2020,0,2
Imperial,11/20/2020,0,2
Imperial,11/21/2020,0,2
Imperial,11/22/2020,0,2
Imperial,11/23/2020,2,4
Imperial,11/24/2020,0,4
Imperial,11/25/2020,0,4
Imperial,11/26/2020,0,4
Imperial,11/27/2020,0,4
Imperial,11/28/2020,0,4
Imperial,11/29/2020,0,4
Imperial,11/30/2020,0,4
Imperial,12/1/2020,0,4
Imperial,12/2/2020,0,4
Imperial,12/3/2020,0,4
Imperial,12/4/2020,1,5
Imperial,12/5/2020,0,5
Imperial,12/6/2020,0,5
Imperial,12/7/2020,0,5
Imperial,12/8/2020,1,6
Imperial,12/9/2020,0,6
Imperial,12/10/2020,0,6
Imperial,12/11/2020,0,6
Imperial,12/12/2020,0,6
Imperial,12/13/2020,0,6
Imperial,12/14/2020,1,7
Imperial,12/15/2020,1,8
Imperial,12/16/2020,1,9
Imperial,12/17/2020,6,15
Imperial,12/18/2020,16,31
Imperial,12/19/2020,0,31
Imperial,12/20/2020,1,32
Imperial,12/21/2020,184,216
Imperial,12/22/2020,240,456
Imperial,12/23/2020,207,663
Imperial,12/24/2020,6,669
Imperial,12/25/2020,1,670
Imperial,12/26/2020,10,680
Imperial,12/27/2020,60,740
Imperial,12/28/2020,217,957
Imperial,12/29/2020,192,1149
Imperial,12/30/2020,378,1527
Imperial,12/31/2020,201,1728
Imperial,1/1/2021,12,1740
Imperial,1/2/2021,7,1747
Imperial,1/3/2021,92,1839
Imperial,1/4/2021,98,1937
Imperial,1/5/2021,176,2113
Imperial,1/6/2021,207,2320
Imperial,1/7/2021,336,2656
Imperial,1/8/2021,206,2862
Imperial,1/9/2021,27,2889
Imperial,1/10/2021,8,2897
Imperial,1/11/2021,403,3300
Imperial,1/12/2021,586,3886
Imperial,1/13/2021,392,4278
Imperial,1/14/2021,307,4585
Imperial,1/15/2021,252,4837
Imperial,1/16/2021,97,4934
Imperial,1/17/2021,21,4955
Imperial,1/18/2021,1075,6030
Imperial,1/19/2021,185,6215
Imperial,1/20/2021,315,6530
Imperial,1/21/2021,479,7009
Imperial,1/22/2021,491,7500
Imperial,1/23/2021,1075,8575
Imperial,1/24/2021,29,8604
Imperial,1/25/2021,237,8841
Imperial,1/26/2021,395,9236
Imperial,1/27/2021,608,9844
Imperial,1/28/2021,674,10518
Imperial,1/29/2021,477,10995
Imperial,1/30/2021,96,11091
Imperial,1/31/2021,45,11136
Imperial,2/1/2021,508,11644
Imperial,2/2/2021,801,12445
Imperial,2/3/2021,652,13097
Imperial,2/4/2021,1982,15079
Imperial,2/5/2021,496,15575
Imperial,2/6/2021,905,16480
Imperial,2/7/2021,60,16540
Imperial,2/8/2021,314,16854
Imperial,2/9/2021,538,17392
Imperial,2/10/2021,527,17919
Imperial,2/11/2021,1119,19038
Imperial,2/12/2021,2236,21274
Imperial,2/13/2021,138,21412
Imperial,2/14/2021,63,21475
